secid,date,low,high,close,volume,return,cfadj,open,cfret,shrout
108105,2018-09-06,2867.29,2892.05,2878.05,0,-0.003652,1,2888.64,1,0
108105,2018-09-07,2864.12,2883.81,2871.68,0,-0.002213,1,2868.26,1,0
108105,2018-09-10,2875.94,2886.93,2877.13,0,0.001898,1,2881.39,1,0
108105,2018-09-11,2866.78,2892.52,2887.89,0,0.00374,1,2871.57,1,0
108105,2018-09-12,2879.2,2894.65,2888.92,0,0.000357,1,2888.29,1,0
108105,2018-09-13,2896.39,2906.76,2904.18,0,0.005282,1,2896.85,1,0
108105,2018-09-14,2895.77,2908.3,2904.98,0,0.000275,1,2906.38,1,0
108105,2018-09-17,2886.16,2904.65,2888.8,0,-0.00557,1,2903.83,1,0
108105,2018-09-18,2890.43,2911.17,2904.31,0,0.005369,1,2890.74,1,0
108105,2018-09-19,2903.82,2912.36,2907.95,0,0.001253,1,2906.6,1,0
108105,2018-09-20,2919.73,2934.8,2930.75,0,0.007841,1,2919.73,1,0
108105,2018-09-21,2927.11,2940.91,2929.67,0,-0.000369,1,2936.76,1,0
108105,2018-09-24,2912.63,2923.79,2919.37,0,-0.003516,1,2921.83,1,0
108105,2018-09-25,2913.7,2923.95,2915.56,0,-0.001305,1,2921.75,1,0
108105,2018-09-26,2903.28,2931.15,2905.97,0,-0.003289,1,2916.98,1,0
108105,2018-09-27,2909.27,2927.22,2914,0,0.002763,1,2911.65,1,0
108105,2018-09-28,2907.5,2920.53,2913.98,0,-7e-06,1,2910.03,1,0
108105,2018-10-01,2917.91,2937.06,2924.59,0,0.003641,1,2926.29,1,0
108105,2018-10-02,2919.37,2931.42,2923.43,0,-0.000397,1,2923.8,1,0
108105,2018-10-03,2921.36,2939.86,2925.51,0,0.000712,1,2931.69,1,0
108105,2018-10-04,2883.92,2919.78,2901.61,0,-0.008169,1,2919.35,1,0
108105,2018-10-05,2869.29,2909.64,2885.57,0,-0.005528,1,2902.54,1,0
108105,2018-10-08,2862.08,2889.45,2884.43,0,-0.000395,1,2877.53,1,0
108105,2018-10-09,2874.27,2894.83,2880.34,0,-0.001418,1,2882.51,1,0
108105,2018-10-10,2784.86,2874.02,2785.68,0,-0.032864,1,2873.9,1,0
108105,2018-10-11,2710.51,2795.14,2728.37,0,-0.020573,1,2776.87,1,0
